id,sample_name,test_name,user_name,date_of_creation,raw_file_location,processed_file_location,processing_date,camera_type_1,notes,sample_id,quantity,deleted,issue,project.id,project.user_name,project.project_name,project.annotation,project.test_name,project.sample_names.sample_names,project.neutral_filler,project.qpc20,project.qpc50,project.qpc80,project.qpc100,project.notes,issue.id,issue.name,issue.description,project
41246,pyrazinamide,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2022-02-01T11:14:49,/var/www/html/images/padimages/raw/40000/41246_raw.png,/var/www/html/images/padimages/processed/40000/41246_processed.png,2022-02-01T11:14:49,HMD Global Nokia 2.3,"Predicted drug = pyrazinamide (0.865), 100%, ",68782,100,False,,,,,,,,,,,,,,,,,
41244,pyrazinamide,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2022-02-01T11:14:18,/var/www/html/images/padimages/raw/40000/41244_raw.png,/var/www/html/images/padimages/processed/40000/41244_processed.png,2022-02-01T11:14:18,Google Pixel 3a,"Predicted drug = albendazole (0.444), 100%, ",68776,100,False,,,,,,,,,,,,,,,,,
41242,pyrazinamide,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2022-02-01T11:13:51,/var/www/html/images/padimages/raw/40000/41242_raw.png,/var/www/html/images/padimages/processed/40000/41242_processed.png,2022-02-01T11:13:51,HMD Global Nokia 2.3,"Predicted drug = pyrazinamide (0.962), 100%, ",68777,100,False,,,,,,,,,,,,,,,,,
41225,pyrazinamide,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2022-02-01T11:06:53,/var/www/html/images/padimages/raw/40000/41225_raw.png,/var/www/html/images/padimages/processed/40000/41225_processed.png,2022-02-01T11:06:53,Google Pixel 3a,"Predicted drug = pyrazinamide (0.996), 80%, ",68813,100,False,,,,,,,,,,,,,,,,,
41240,pyrazinamide,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2022-02-01T11:13:34,/var/www/html/images/padimages/raw/40000/41240_raw.png,/var/www/html/images/padimages/processed/40000/41240_processed.png,2022-02-01T11:13:34,HMD Global Nokia 2.3,"Predicted drug = pyrazinamide (0.950), 100%, ",68777,100,False,,,,,,,,,,,,,,,,,
41241,pyrazinamide,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2022-02-01T11:13:36,/var/www/html/images/padimages/raw/40000/41241_raw.png,/var/www/html/images/padimages/processed/40000/41241_processed.png,2022-02-01T11:13:36,Google Pixel 3a,"Predicted drug = pyrazinamide (0.693), 100%, ",68777,100,False,,,,,,,,,,,,,,,,,
31488,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:43:28,/var/www/html/images/padimages/raw/30000/31488_raw.png,/var/www/html/images/padimages/processed/30000/31488_processed.png,2021-07-13T11:43:28,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Window",62249,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31486,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:42:35,/var/www/html/images/padimages/raw/30000/31486_raw.png,/var/www/html/images/padimages/processed/30000/31486_processed.png,2021-07-13T11:42:35,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Fluorescent",62249,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31485,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:26:57,/var/www/html/images/padimages/raw/30000/31485_raw.png,/var/www/html/images/padimages/processed/30000/31485_processed.png,2021-07-13T11:26:57,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Window",61734,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31487,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:43:12,/var/www/html/images/padimages/raw/30000/31487_raw.png,/var/www/html/images/padimages/processed/30000/31487_processed.png,2021-07-13T11:43:12,Google Pixel 3a,"Predicted drug = rifampicin (0.970), 100%, Light Box",62249,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31483,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:26:20,/var/www/html/images/padimages/raw/30000/31483_raw.png,/var/www/html/images/padimages/processed/30000/31483_processed.png,2021-07-13T11:26:20,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Fluorescent",61734,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31481,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:25:46,/var/www/html/images/padimages/raw/30000/31481_raw.png,/var/www/html/images/padimages/processed/30000/31481_processed.png,2021-07-13T11:25:46,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Light Box",61731,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31482,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:26:01,/var/www/html/images/padimages/raw/30000/31482_raw.png,/var/www/html/images/padimages/processed/30000/31482_processed.png,2021-07-13T11:26:01,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Window",61731,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31480,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:25:31,/var/www/html/images/padimages/raw/30000/31480_raw.png,/var/www/html/images/padimages/processed/30000/31480_processed.png,2021-07-13T11:25:31,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Fluorescent",61731,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31479,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:25:08,/var/www/html/images/padimages/raw/30000/31479_raw.png,/var/www/html/images/padimages/processed/30000/31479_processed.png,2021-07-13T11:25:08,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Window",61776,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31489,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:43:45,/var/www/html/images/padimages/raw/30000/31489_raw.png,/var/www/html/images/padimages/processed/30000/31489_processed.png,2021-07-13T11:43:45,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Fluorescent",61707,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31466,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:18:44,/var/www/html/images/padimages/raw/30000/31466_raw.png,/var/www/html/images/padimages/processed/30000/31466_processed.png,2021-07-13T11:18:44,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Light Box",61777,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31477,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:24:35,/var/www/html/images/padimages/raw/30000/31477_raw.png,/var/www/html/images/padimages/processed/30000/31477_processed.png,2021-07-13T11:24:35,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Fluorescent",61776,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31490,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:44:09,/var/www/html/images/padimages/raw/30000/31490_raw.png,/var/www/html/images/padimages/processed/30000/31490_processed.png,2021-07-13T11:44:09,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Light Box",61707,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31492,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:44:44,/var/www/html/images/padimages/raw/30000/31492_raw.png,/var/www/html/images/padimages/processed/30000/31492_processed.png,2021-07-13T11:44:44,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Fluorescent",62221,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31491,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:44:24,/var/www/html/images/padimages/raw/30000/31491_raw.png,/var/www/html/images/padimages/processed/30000/31491_processed.png,2021-07-13T11:44:24,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Window",61707,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31475,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:23:45,/var/www/html/images/padimages/raw/30000/31475_raw.png,/var/www/html/images/padimages/processed/30000/31475_processed.png,2021-07-13T11:23:45,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Light Box",61729,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31473,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:23:11,/var/www/html/images/padimages/raw/30000/31473_raw.png,/var/www/html/images/padimages/processed/30000/31473_processed.png,2021-07-13T11:23:11,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Window",61792,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31461,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:15:32,/var/www/html/images/padimages/raw/30000/31461_raw.png,/var/www/html/images/padimages/processed/30000/31461_processed.png,2021-07-13T11:15:32,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Window",61779,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31460,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:15:16,/var/www/html/images/padimages/raw/30000/31460_raw.png,/var/www/html/images/padimages/processed/30000/31460_processed.png,2021-07-13T11:15:16,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Light Box",61779,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31459,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:14:58,/var/www/html/images/padimages/raw/30000/31459_raw.png,/var/www/html/images/padimages/processed/30000/31459_processed.png,2021-07-13T11:14:58,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Fluorescent",61779,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31458,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:14:28,/var/www/html/images/padimages/raw/30000/31458_raw.png,/var/www/html/images/padimages/processed/30000/31458_processed.png,2021-07-13T11:14:28,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 50%, Window",61794,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31463,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:16:10,/var/www/html/images/padimages/raw/30000/31463_raw.png,/var/www/html/images/padimages/processed/30000/31463_processed.png,2021-07-13T11:16:10,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 80%, Light Box",61733,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31472,rifampicin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T11:22:55,/var/www/html/images/padimages/raw/30000/31472_raw.png,/var/www/html/images/padimages/processed/30000/31472_processed.png,2021-07-13T11:22:55,Google Pixel 3a,"Predicted drug = rifampicin (1.000), 100%, Light Box",61792,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
