"id","sample_id","sample_name","sample_actual","quantity","quantity_actual","user_name","test_id","project"
"11843","36268","Penicillin Procaine","Vitamin C","100","100","Analyst 35","T35-36ZR","MSH Tanzania"
"11844","35595","Quinine ","Lactose","100","100","Analyst 35","T35-NMBY","MSH Tanzania"
"11845","35588","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-E0S6","MSH Tanzania"
"11846","35586","Benzyl Penicillin","Lactose","100","100","Analyst 35","T35-4L6U","MSH Tanzania"
"11847","35619","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-DBZ5","MSH Tanzania"
"11848","30241","Quinine ","Vitamin C","100","100","Analyst 35","T35-49G9","MSH Tanzania"
"11849","35578","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35-XJN6","MSH Tanzania"
"11850","30249","Quinine ","Lactose","100","100","Analyst 35","T35-LXFS","MSH Tanzania"
"11851","30322","Paracetamol","Paracetamol","100","100","Analyst 35","T35-6IW9","MSH Tanzania"
"11852","35579","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 35","T35-D9WR","MSH Tanzania"
"11853","30250","Paracetamol","Vitamin C","100","100","Analyst 35","T35-JL9K","MSH Tanzania"
"11854","30320","Paracetamol","Vitamin C","100","100","Analyst 35","T35-XP0P","MSH Tanzania"
"11855","35577","Paracetamol","Paracetamol","100","100","Analyst 35","T35-LRHW","MSH Tanzania"
"11856","35585","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35-KE5G","MSH Tanzania"
"11857","30312","Amoxicillin","Lactose","100","100","Analyst 35","T35-6TFK","MSH Tanzania"
"11858","35569","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-KCPX","MSH Tanzania"
"11859","35832","Penicillin Procaine","Lactose","100","100","Analyst 35","T35-HRK1","MSH Tanzania"
"11860","35589","Amoxicillin","Starch","100","100","Analyst 35","T35-SU9S","MSH Tanzania"
"11861","30244","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-CCRI","MSH Tanzania"
"11862","30325","Amoxicillin","Cellulose","100","100","Analyst 35","T35-6TZ8","MSH Tanzania"
"11863","35571","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35-RH5Y","MSH Tanzania"
"11864","35755","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-RQ79","MSH Tanzania"
"11865","30252","Quinine ","Quinine ","100","100","Analyst 35","T35-U93I","MSH Tanzania"
"11866","30240","Amoxicillin","Vitamin C","100","100","Analyst 35","T35-P52R","MSH Tanzania"
"11867","30321","Benzyl Penicillin","Cellulose","100","100","Analyst 35","T35-ZGML","MSH Tanzania"
"11868","35834","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-JY0C","MSH Tanzania"
"11869","30323","Quinine ","Vitamin C","100","100","Analyst 35","T35-ORY1","MSH Tanzania"
"11870","35587","Quinine ","Quinine ","100","100","Analyst 35","T35-TC75","MSH Tanzania"
"11871","30254","Benzyl Penicillin","Vitamin C","100","100","Analyst 35","T35-3R28","MSH Tanzania"
"11872","30248","Paracetamol","Paracetamol","100","100","Analyst 35","T35-ZF17","MSH Tanzania"
"11873","35584","Paracetamol","Paracetamol","100","100","Analyst 35","T35-F9KB","MSH Tanzania"
"11874","30247","Quinine ","Vitamin C","100","100","Analyst 35","T35-54HU","MSH Tanzania"
"11875","30251","Penicillin Procaine","Vitamin C","100","100","Analyst 35","T35-RXAD","MSH Tanzania"
"11876","35827","Paracetamol","Lactose","100","100","Analyst 35","T35-XTT9","MSH Tanzania"
"11877","35833","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-S4FF","MSH Tanzania"
"11878","30245","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35-ZKC3","MSH Tanzania"
"11879","35575","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35-SC9Y","MSH Tanzania"
"11880","30242","Penicillin Procaine","Vitamin C","100","100","Analyst 35","T35-S58O","MSH Tanzania"
"11881","30253","Amoxicillin","Cellulose","100","100","Analyst 35","T35-XQDQ","MSH Tanzania"
"11882","35590","Paracetamol","Paracetamol","100","100","Analyst 35","T35-7D6O","MSH Tanzania"
"11883","30324","Quinine ","Vitamin C","100","100","Analyst 35","T35-53UV","MSH Tanzania"
"11884","30255","Quinine ","Vitamin C","100","100","Analyst 35","T35-Q46I","MSH Tanzania"
"11885","35572","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-VRPG","MSH Tanzania"
"11886","35568","Quinine ","Quinine ","100","100","Analyst 35","T35-Q99L","MSH Tanzania"
"11887","35573","Paracetamol","Paracetamol","100","100","Analyst 35","T35-LXML","MSH Tanzania"
"11888","35574","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35-TMZ9","MSH Tanzania"
"11889","30327","Quinine ","Vitamin C","100","100","Analyst 35","T35-G1O1","MSH Tanzania"
"11890","35826","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-L8MI","MSH Tanzania"
"11891","30246","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-AC1V","MSH Tanzania"
"11892","30243","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-8N3K","MSH Tanzania"
"11894","30385","Paracetamol","Cellulose","100","100","Analyst 35","T35T-GODI","MSH Tanzania"
"11895","32716","Quinine","Quinine","100","100","Analyst 35","T35T-FU7V","MSH Tanzania"
"11896","32745","Amoxicillin","Lactose","100","100","Analyst 35","T35T-NPJ5","MSH Tanzania"
"11897","32747","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35T-IHJV","MSH Tanzania"
"11898","32746","Quinine","Starch","100","100","Analyst 35","T35T-JEFK","MSH Tanzania"
"11899","30384","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35T-PJ3S","MSH Tanzania"
"11900","32749","Paracetamol","Paracetamol","100","100","Analyst 35","T35T-1NZ8","MSH Tanzania"
"11901","32751","Penicillin Procaine","Vitamin C","100","100","Analyst 35","T35T-209R","MSH Tanzania"
"11902","32750","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35T-MX3I","MSH Tanzania"
"11903","32748","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35T-G5WS","MSH Tanzania"
"11904","32522","Quinine ","Cellulose","100","100","Analyst 26","T26-QMSP","MSH Tanzania"
"11905","32796","Penicillin Procaine","Lactose","100","100","Analyst 26","T26-2MLE","MSH Tanzania"
"11906","32799","Quinine ","Quinine ","100","100","Analyst 26","T26-5RE8","MSH Tanzania"
"11907","32795","Penicillin Procaine","Paracetamol Starch","100","100","Analyst 26","T26-9Y8J","MSH Tanzania"
"11908","32807","Quinine ","Vitamin C","100","100","Analyst 26","T26-BGX3","MSH Tanzania"
"11909","32521","Quinine ","Cellulose","100","100","Analyst 26","T26-717U","MSH Tanzania"
"11910","32798","Paracetamol","Cellulose","100","100","Analyst 26","T26-WXFF","MSH Tanzania"
"11911","32791","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-TPHX","MSH Tanzania"
"11912","30504","Paracetamol","Paracetamol Starch","100","100","Analyst 26","T26-CE3P","MSH Tanzania"
"11913","32792","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-9EPR","MSH Tanzania"
"11914","32797","Paracetamol","Vitamin C","100","100","Analyst 26","T26-1U6Z","MSH Tanzania"
"11915","30505","Paracetamol","Paracetamol","100","100","Analyst 26","T26-GTRT","MSH Tanzania"
"11916","32793","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-RZLC","MSH Tanzania"
"11917","30502","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-GW2M","MSH Tanzania"
"11918","30511","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-QH64","MSH Tanzania"
"11919","30498","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-4DCH","MSH Tanzania"
"11920","30503","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-GU9U","MSH Tanzania"
"11921","30497","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-U0OW","MSH Tanzania"
"11922","30501","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-4LNC","MSH Tanzania"
"11923","32805","Quinine ","Lactose","100","100","Analyst 26","T26-LO7D","MSH Tanzania"
"11924","30489","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-LZ7V","MSH Tanzania"
"11925","30496","Amoxicillin","Starch","100","100","Analyst 26","T26-YUPK","MSH Tanzania"
"11927","30490","Paracetamol","Paracetamol","100","100","Analyst 26","T26-4NDW","MSH Tanzania"
"11928","30500","Paracetamol","Paracetamol","100","100","Analyst 26","T26-9ZJD","MSH Tanzania"
"11929","32525","Amoxicillin","Cellulose","100","100","Analyst 26","T26-1AB0","MSH Tanzania"
"11930","30491","Paracetamol","Paracetamol","100","100","Analyst 26","T26-ASA7","MSH Tanzania"
"11931","32804","Quinine ","Quinine ","100","100","Analyst 26","T26-DLV0","MSH Tanzania"
"11932","32578","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-6NZP","MSH Tanzania"
"11933","32806","Quinine ","Quinine ","100","100","Analyst 26","T26-GWSP","MSH Tanzania"
"11934","32527","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-8LIS","MSH Tanzania"
"11935","32526","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-HBKF","MSH Tanzania"
"11936","32524","Quinine ","Quinine ","100","100","Analyst 26","T26-YPVI","MSH Tanzania"
"11937","30507","Amoxicillin","Cellulose","100","100","Analyst 26","T26-KW9I","MSH Tanzania"
"11938","30499","Amoxicillin","Starch","100","100","Analyst 26","T26-EKSW","MSH Tanzania"
"11939","30508","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-8GV6","MSH Tanzania"
"11940","30516","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-CAG0","MSH Tanzania"
"11941","30506","Paracetamol","Paracetamol","100","100","Analyst 26","T26-LQPU","MSH Tanzania"
"11942","30513","Paracetamol","Lactose","100","100","Analyst 26","T26-E9QA","MSH Tanzania"
"11943","32580","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-6IB4","MSH Tanzania"
"11944","30274","Benzyl Penicillin","Cellulose","100","100","Analyst 26","T26-6K9A","MSH Tanzania"
"11945","30517","Paracetamol","Paracetamol","100","100","Analyst 26","T26-JVZ3","MSH Tanzania"
"11946","32790","Benzyl Penicillin","Cellulose","100","100","Analyst 26","T26-4RJH","MSH Tanzania"
"11947","30512","Paracetamol","Starch","100","100","Analyst 26","T26-GYIF","MSH Tanzania"
"11948","30518","Paracetamol","Paracetamol Starch","100","100","Analyst 26","T26-8VFZ","MSH Tanzania"
"11949","30509","Paracetamol","Paracetamol Starch","100","100","Analyst 26","T26-JTJD","MSH Tanzania"
"11950","32803","Quinine ","Vitamin C","100","100","Analyst 26","T26-JM6Y","MSH Tanzania"
"11951","30510","Paracetamol","Paracetamol","100","100","Analyst 26","T26-94IS","MSH Tanzania"
"11952","30519","Paracetamol","Paracetamol","100","100","Analyst 26","T26-OFBV","MSH Tanzania"
"11953","32520","Quinine ","Vitamin C","100","100","Analyst 26","T26-TJ1K","MSH Tanzania"
"11954","32794","Penicillin Procaine","Starch","100","100","Analyst 26","T26-6JBH","MSH Tanzania"
"11955","30414","Paracetamol","Paracetamol","100","100","Analyst 26","T26-J3TI","MSH Tanzania"
"11956","30413","Paracetamol","Starch","100","100","Analyst 26","T26-PBHY","MSH Tanzania"
"11957","32108","Paracetamol","Paracetamol","100","100","Analyst 26","T26-JFBW","MSH Tanzania"
"11958","30416","Paracetamol","Paracetamol","100","100","Analyst 26","T26-DKVJ","MSH Tanzania"
"11959","31773","Quinine ","Paracetamol Starch","100","100","Analyst 26","T26-UILA","MSH Tanzania"
"11960","31771","Quinine ","Vitamin C","100","100","Analyst 26","T26-16QK","MSH Tanzania"
"11961","30412","Paracetamol","Paracetamol Starch","100","100","Analyst 26","T26-1RJZ","MSH Tanzania"
"11962","35933","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-FIWA","MSH Tanzania"
"11963","30275","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-IP5Z","MSH Tanzania"
"11964","35934","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-WED7","MSH Tanzania"
"11965","35855","Benzyl Penicillin","Starch","100","100","Analyst 26","T26-WVST","MSH Tanzania"
"11966","35850","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-5XAD","MSH Tanzania"
"11967","35854","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-JKMU","MSH Tanzania"
"11968","30277","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-12IH","MSH Tanzania"
"11969","35931","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-5GOY","MSH Tanzania"
"11970","31768","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-YWPW","MSH Tanzania"
"11971","35929","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-UUQR","MSH Tanzania"
"11972","30278","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-CFW9","MSH Tanzania"
"11973","35840","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-CXME","MSH Tanzania"
"11974","35841","Penicillin Procaine","Vitamin C","100","100","Analyst 26","T26-J9LF","MSH Tanzania"
"11975","35851","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-EJKQ","MSH Tanzania"
"11976","35924","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-XO9I","MSH Tanzania"
"11977","35909","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-VBG6","MSH Tanzania"
"11978","35923","Penicillin Procaine","Starch","100","100","Analyst 26","T26-A0IT","MSH Tanzania"
"11979","35932","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-CRO6","MSH Tanzania"
"11980","35908","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-53JB","MSH Tanzania"
"11981","35844","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-ZD0N","MSH Tanzania"
"11982","35842","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 26","T26-WNMK","MSH Tanzania"
"11983","35843","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-NAHZ","MSH Tanzania"
"11984","35928","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-ZEXJ","MSH Tanzania"
"11985","30276","Benzyl Penicillin","Starch","100","100","Analyst 26","T26-2QRE","MSH Tanzania"
"11986","31770","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-Y1Q5","MSH Tanzania"
"11987","35920","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-6RUT","MSH Tanzania"
"11988","35921","Penicillin Procaine","Vitamin C","100","100","Analyst 26","T26-AH2D","MSH Tanzania"
"11989","35922","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-BW0N","MSH Tanzania"
"11990","30147","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-2H7E","MSH Tanzania"
"11991","31769","Quinine ","Quinine ","100","100","Analyst 26","T26-LN1C","MSH Tanzania"
"11992","30417","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-CMOZ","MSH Tanzania"
"11993","31774","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-XBUE","MSH Tanzania"
"11994","30422","Paracetamol","Paracetamol","100","100","Analyst 26","T26-YCIL","MSH Tanzania"
"11995","31772","Quinine ","Cellulose","100","100","Analyst 26","T26-HK0Y","MSH Tanzania"
"11996","31775","Amoxicillin","Lactose","100","100","Analyst 26","T26-UXIB","MSH Tanzania"
"11997","30421","Paracetamol","Paracetamol","100","100","Analyst 26","T26-L32M","MSH Tanzania"
"11998","30418","Paracetamol","Vitamin C","100","100","Analyst 26","T26-XEAQ","MSH Tanzania"
"11999","30419","Paracetamol","Cellulose","100","100","Analyst 26","T26-QXUE","MSH Tanzania"
"12000","30420","Paracetamol","Vitamin C","100","100","Analyst 26","T26-ABLV","MSH Tanzania"
"12001","30423","Paracetamol","Lactose","100","100","Analyst 26","T26-PJNT","MSH Tanzania"
"12002","34330","Quinine ","Quinine ","100","100","Analyst 26","T26-GVZI","MSH Tanzania"
"12003","34849","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-WYEF","MSH Tanzania"
"12004","32959","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-EYBD","MSH Tanzania"
"12005","34351","Quinine ","Quinine ","100","100","Analyst 26","T26-R7FW","MSH Tanzania"
"12006","32956","Quinine ","Starch","100","100","Analyst 26","T26-O0B0","MSH Tanzania"
"12007","34854","Paracetamol","Paracetamol","100","100","Analyst 26","T26-PYJG","MSH Tanzania"
"12008","34349","Amoxicillin","Vitamin C","100","100","Analyst 26","T26-9WS9","MSH Tanzania"
"12009","34345","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-PQ1Y","MSH Tanzania"
"12010","32958","Quinine ","Quinine ","100","100","Analyst 26","T26-Q59D","MSH Tanzania"
"12011","34350","Quinine ","Quinine ","100","100","Analyst 26","T26-G5G4","MSH Tanzania"
"12012","34348","Penicillin Procaine","Cellulose","100","100","Analyst 26","T26-SA3R","MSH Tanzania"
"12013","34333","Paracetamol","Paracetamol","100","100","Analyst 26","T26-82LX","MSH Tanzania"
"12014","34334","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-6QCC","MSH Tanzania"
"12015","34346","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-I64I","MSH Tanzania"
"12016","34347","Penicillin Procaine","Vitamin C","100","100","Analyst 26","T26-2HYH","MSH Tanzania"
"12017","34335","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-JRZJ","MSH Tanzania"
"12018","34344","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-OGIE","MSH Tanzania"
"12019","35309","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-8ARE","MSH Tanzania"
"12020","35310","Quinine ","Quinine ","100","100","Analyst 26","T26-EKLO","MSH Tanzania"
"12021","35202","Benzyl Penicillin","Cellulose","100","100","Analyst 26","T26-ABHC","MSH Tanzania"
"12022","35307","Penicillin Procaine","Lactose","100","100","Analyst 26","T26-BPXR","MSH Tanzania"
"12023","35323","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-OMQZ","MSH Tanzania"
"12024","35321","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-R0ZS","MSH Tanzania"
"12025","35306","Quinine ","Lactose","100","100","Analyst 26","T26-L111","MSH Tanzania"
"12026","35322","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-3JDU","MSH Tanzania"
"12027","35203","Quinine ","Cellulose","100","100","Analyst 26","T26-Q26S","MSH Tanzania"
"12028","35208","Quinine ","Quinine ","100","100","Analyst 26","T26-V4EY","MSH Tanzania"
"12029","35308","Amoxicillin","Starch","100","100","Analyst 26","T26-YJ52","MSH Tanzania"
"12030","35211","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-12T8","MSH Tanzania"
"12031","35311","Penicillin Procaine","Lactose","100","100","Analyst 26","T26-4QI0","MSH Tanzania"
"12032","35209","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-Y8C7","MSH Tanzania"
"12033","35210","Quinine ","Quinine ","100","100","Analyst 26","T26-655X","MSH Tanzania"
"12034","35305","Paracetamol","Paracetamol","100","100","Analyst 26","T26-9L7B","MSH Tanzania"
"12035","35320","Quinine ","Quinine ","100","100","Analyst 26","T26-PNKO","MSH Tanzania"
"12036","35206","Penicillin Procaine","Vitamin C","100","100","Analyst 26","T26-19CX","MSH Tanzania"
"12037","35367","Penicillin Procaine","Vitamin C","100","100","Analyst 26","T26-FH4K","MSH Tanzania"
"12038","32957","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-SQH2","MSH Tanzania"
"12039","35200","Penicillin Procaine","Vitamin C","100","100","Analyst 26","T26-JTLB","MSH Tanzania"
"12040","35207","Benzyl Penicillin","Vitamin C","100","100","Analyst 26","T26-NHPA","MSH Tanzania"
"12041","35204","Quinine ","Cellulose","100","100","Analyst 26","T26-BQZT","MSH Tanzania"
"12042","35201","Penicillin Procaine","Vitamin C","100","100","Analyst 26","T26-FS6Y","MSH Tanzania"
"12043","34331","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-BAGO","MSH Tanzania"
"12044","34853","Benzyl Penicillin","Lactose","100","100","Analyst 26","T26-HWR1","MSH Tanzania"
"12045","35304","Paracetamol","Vitamin C","100","100","Analyst 26","T26-XWUP","MSH Tanzania"
"12046","34850","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26-LKKF","MSH Tanzania"
"12047","34328","Quinine ","Quinine ","100","100","Analyst 26","T26-5FO5","MSH Tanzania"
"12048","34852","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26-NTFL","MSH Tanzania"
"12049","34855","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26-RZAC","MSH Tanzania"
"12050","34851","Quinine ","Paracetamol Starch","100","100","Analyst 26","T26-KOWG","MSH Tanzania"
"12051","35205","Quinine ","Vitamin C","100","100","Analyst 26","T26-QNIP","MSH Tanzania"
"12052","34329","Amoxicillin","Paracetamol Starch","100","100","Analyst 26","T26-N9MG","MSH Tanzania"
"12053","30052","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 26","T26T-W6G1","MSH Tanzania"
"12054","35631","Quinine","Quinine","100","100","Analyst 26","T26T-709B","MSH Tanzania"
"12055","35976","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26T-V65G","MSH Tanzania"
"12056","35995","Amoxicillin","Vitamin C","100","100","Analyst 26","T26T-P48G","MSH Tanzania"
"12057","35978","Amoxicillin","Amoxicillin","100","100","Analyst 26","T26T-QREG","MSH Tanzania"
"12058","30053","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 26","T26T-XGJC","MSH Tanzania"
"12059","35975","Paracetamol","Paracetamol","100","100","Analyst 26","T26T-HGQU","MSH Tanzania"
"12060","35998","Benzyl Penicillin","Cellulose","100","100","Analyst 26","T26T-PJS2","MSH Tanzania"
"12061","35977","Paracetamol","Lactose","100","100","Analyst 26","T26T-2OS4","MSH Tanzania"
"12062","35994","Quinine","Paracetamol Starch","100","100","Analyst 26","T26T-VLNH","MSH Tanzania"
"12064","30407","Amoxicillin","Cellulose","100","100","Analyst 21","T21-LCPR","MSH Tanzania"
"12065","30337","Paracetamol","Paracetamol","100","100","Analyst 21","T21-D8CR","MSH Tanzania"
"12066","30400","Paracetamol","Cellulose","100","100","Analyst 21","T21-C0TY","MSH Tanzania"
"12067","30345","Quinine ","Quinine ","100","100","Analyst 21","T21-UR4G","MSH Tanzania"
"12068","30346","Paracetamol","Paracetamol","100","100","Analyst 21","T21-KZSW","MSH Tanzania"
"12069","33760","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-D2M4","MSH Tanzania"
"12070","30348","Amoxicillin","Paracetamol","100","100","Analyst 21","T21-LE3T","MSH Tanzania"
"12071","34903","Quinine ","Vitamin C","100","100","Analyst 21","T21-ZYWB","MSH Tanzania"
"12072","34896","Paracetamol","Paracetamol Starch","100","100","Analyst 21","T21-4NO2","MSH Tanzania"
"12073","33767","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-2D68","MSH Tanzania"
"12074","34889","Penicillin Procaine","Vitamin C","100","100","Analyst 21","T21-YRTK","MSH Tanzania"
"12075","30405","Amoxicillin","Cellulose","100","100","Analyst 21","T21-4R7I","MSH Tanzania"
"12076","30351","Paracetamol","Paracetamol","100","100","Analyst 21","T21-CYG3","MSH Tanzania"
"12077","30350","Quinine ","Starch","100","100","Analyst 21","T21-AM25","MSH Tanzania"
"12078","30336","Benzyl Penicillin","Starch","100","100","Analyst 21","T21-A2IC","MSH Tanzania"
"12079","30406","Quinine ","Quinine ","100","100","Analyst 21","T21-BVU5","MSH Tanzania"
"12080","30349","Paracetamol","Paracetamol","100","100","Analyst 21","T21-02XQ","MSH Tanzania"
"12081","34901","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-3WXK","MSH Tanzania"
"12082","33775","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-UW7L","MSH Tanzania"
"12083","30401","Amoxicillin","Paracetamol","100","100","Analyst 21","T21-PCRZ","MSH Tanzania"
"12084","33765","Benzyl Penicillin","Cellulose","100","100","Analyst 21","T21-FBV6","MSH Tanzania"
"12085","30347","Quinine ","Quinine ","100","100","Analyst 21","T21-62DY","MSH Tanzania"
"12086","34897","Benzyl Penicillin","Penicillin Procaine","100","100","Analyst 21","T21-2P8H","MSH Tanzania"
"12087","33761","Benzyl Penicillin","Starch","100","100","Analyst 21","T21-1808","MSH Tanzania"
"12088","34891","Paracetamol","Paracetamol","100","100","Analyst 21","T21-3WTU","MSH Tanzania"
"12089","30339","Quinine ","Quinine ","100","100","Analyst 21","T21-K4YA","MSH Tanzania"
"12090","30404","Quinine ","Starch","100","100","Analyst 21","T21-O15F","MSH Tanzania"
"12091","35813","Paracetamol","Vitamin C","100","100","Analyst 21","T21-0G8N","MSH Tanzania"
"12092","34893","Paracetamol","Vitamin C","100","100","Analyst 21","T21-KBG3","MSH Tanzania"
"12093","30338","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-OCSH","MSH Tanzania"
"12094","34890","Paracetamol","Paracetamol","100","100","Analyst 21","T21-9D3C","MSH Tanzania"
"12095","30342","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-SYHF","MSH Tanzania"
"12096","34894","Benzyl Penicillin","Vitamin C","100","100","Analyst 21","T21-I6WK","MSH Tanzania"
"12097","34902","Quinine ","Quinine ","100","100","Analyst 21","T21-VWFY","MSH Tanzania"
"12098","34892","Paracetamol","Paracetamol","100","100","Analyst 21","T21-YSCK","MSH Tanzania"
"12099","34899","Quinine ","Quinine ","100","100","Analyst 21","T21-I5GD","MSH Tanzania"
"12100","30403","Amoxicillin","Paracetamol","100","100","Analyst 21","T21-MB5F","MSH Tanzania"
"12101","30344","Paracetamol","Lactose","100","100","Analyst 21","T21-MYYM","MSH Tanzania"
"12102","34895","Paracetamol","Paracetamol","100","100","Analyst 21","T21-NZUW","MSH Tanzania"
"12103","33762","Amoxicillin","Vitamin C","100","100","Analyst 21","T21-14JT","MSH Tanzania"
"12104","33766","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-PV56","MSH Tanzania"
"12105","33763","Amoxicillin","Cellulose","100","100","Analyst 21","T21-3QGF","MSH Tanzania"
"12106","30402","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-BSLZ","MSH Tanzania"
"12107","34888","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-ZY9N","MSH Tanzania"
"12108","30340","Quinine ","Quinine ","100","100","Analyst 21","T21-QPHL","MSH Tanzania"
"12109","33764","Penicillin Procaine","Lactose","100","100","Analyst 21","T21-I23X","MSH Tanzania"
"12110","34898","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-NZ1N","MSH Tanzania"
"12111","34900","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-9YWD","MSH Tanzania"
"12112","30343","Quinine ","Quinine ","100","100","Analyst 21","T21-M53Y","MSH Tanzania"
"12113","30117","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-O6VB","MSH Tanzania"
"12114","34133","Quinine ","Vitamin C","100","100","Analyst 21","T21-4KXR","MSH Tanzania"
